num_of_antecedent_events,avg_of_case_remaining_time,y_case_remaining_time
9,1121596.2301124877,787193.611
10,455055.6343089471,265437.569
11,1121596.2301124877,265436.263
12,7845.475503649621,14.34
13,7527.792504385949,14.34
14,7845.474540145966,14.339
15,7845.474449635019,14.339
16,240389.78877129089,0.0
0,771978.3777942169,34.844
1,771977.8326473025,34.517
2,2.1684603490170096,0.0
0,771978.3777942169,2098233.517
1,771977.8326473025,2098232.394
2,1369727.7783866778,2089481.726
3,604336.2287726993,2089480.798
4,1446174.0401162277,2085648.763
5,1601554.9322030153,2084727.712
6,1625623.3897638072,2084519.529
7,1590044.4747371168,2084519.529
8,1590041.78589297,2084518.234
9,1590041.7263020962,2084518.19
10,1446174.0401162277,2084515.832
11,1121596.2301124877,2084450.529
12,455055.6343089471,1569478.768
13,1121596.2301124877,1569476.713
14,240389.78877129089,1392813.534
15,577842.8430326743,1391963.158
16,577842.8430326743,1385942.692
17,577842.8430326743,1319052.028
18,240389.78877129089,1315662.056
19,240389.78877129089,1310675.768
20,577842.8430326743,1309249.341
21,577842.8430326743,1298784.346
22,577842.8430326743,1233789.982
23,577842.8430326743,1206891.294
24,577842.8430326743,1197117.871
25,577842.8430326743,798515.809
26,240389.78877129089,791037.473
27,240389.78877129089,790452.314
28,577842.8430326743,728411.887
29,577842.8430326743,714139.52
30,577842.8430326743,695852.661
31,577842.8430326743,607056.764
32,577842.8430326743,193830.113
33,577842.8430326743,165481.183
34,577842.8430326743,158765.393
35,577842.8430326743,106097.722
36,577842.8430326743,104549.231
37,577842.8430326743,90453.986
38,577842.8430326743,90358.025
39,577842.8430326743,89254.632
40,577842.8430326743,89035.078
41,577842.8430326743,8247.042
42,7845.475503649621,7.879
43,7527.792504385949,7.879
44,7845.474540145966,7.879
45,7845.474449635019,7.878
46,240389.78877129089,0.0
0,771978.3777942169,772438.436
1,771977.8326473025,772438.09
2,1369727.7783866778,772399.399
3,1446174.0401162277,771421.632
4,1601554.9322030153,769846.517
5,1590044.4747371168,769753.543
6,1625623.3897638072,769753.543
7,1590041.78589297,769752.669
8,1590041.7263020962,769752.64
9,1446174.0401162277,769751.568
10,455055.6343089471,252863.881
11,1121596.2301124877,252862.333
12,240389.78877129089,47250.976
13,240389.78877129089,47052.91
14,577842.8430326743,44676.069
15,577842.8430326743,42535.698
16,577842.8430326743,42335.861
17,577842.8430326743,0.002
18,295.05900281373124,0.0
19,762216.2992770204,0.0
0,771978.3777942169,704975.935
1,771977.8326473025,704975.718
2,1369727.7783866778,704944.278
3,1601554.9322030153,703606.2
4,1625623.3897638072,703479.028
5,1590044.4747371168,703479.028
6,1590041.78589297,703477.666
7,1590041.7263020962,703477.625
8,1446174.0401162277,703475.9
9,455055.6343089471,437902.416
10,1121596.2301124877,437900.261
11,240389.78877129089,8577.594
12,240389.78877129089,3553.146
13,7845.474449635019,7.091
14,7527.792504385949,7.091
15,7845.474540145966,7.091
16,7845.475503649621,7.091
17,240389.78877129089,0.0
0,771978.3777942169,2674455.916
1,771977.8326473025,2674455.695
2,1369727.7783866778,2674411.941
3,1601554.9322030153,2665946.108
4,1625623.3897638072,2665826.188
5,1590044.4747371168,2665826.188
6,1590041.78589297,2665824.093
7,1590041.7263020962,2665824.052
8,1446174.0401162277,2665822.683
9,1121596.2301124877,2033047.443
10,1121596.2301124877,1780858.719
11,1121596.2301124877,1516401.639
12,1121596.2301124877,1097854.982
13,1121596.2301124877,916069.666
14,1121596.2301124877,860918.96
15,1121596.2301124877,655462.42
16,1121596.2301124877,491332.693
17,1121596.2301124877,305740.332
18,1121596.2301124877,246476.862
19,1121596.2301124877,134630.095
20,1121596.2301124877,0.006
21,295.05900281373124,0.003
22,762216.2992770204,0.0
0,771978.3777942169,1226003.756
1,771977.8326473025,1226003.575
2,1369727.7783866778,1225967.609
3,1446174.0401162277,1224433.799
4,1601554.9322030153,1223376.938
5,1590044.4747371168,1223039.748
6,1625623.3897638072,1223039.748
7,1590041.78589297,1223038.343
8,1590041.7263020962,1223038.301
9,1446174.0401162277,1223036.449
10,1121596.2301124877,1222973.514
11,1121596.2301124877,585084.647
12,1121596.2301124877,539062.556
13,455055.6343089471,359865.242
14,1121596.2301124877,359864.001
15,240389.78877129089,23259.425
16,240389.78877129089,2015.856
17,7845.475503649621,7.485
18,7527.792504385949,7.485
19,7845.474540145966,7.484
20,7845.474449635019,7.484
21,240389.78877129089,0.0
0,771978.3777942169,14718.643
1,771977.8326473025,14718.327
2,1369727.7783866778,14685.991
3,1446174.0401162277,9316.748
4,1446174.0401162277,8213.254
5,2.1684603490170096,2.538
6,1446174.0401162277,0.0
0,771978.3777942169,2696932.302
1,771977.8326473025,2696931.743
2,1369727.7783866778,2696882.36
3,1446174.0401162277,2695856.708
4,1446174.0401162277,2695202.656
5,1601554.9322030153,2609524.464
6,1590044.4747371168,2609425.057
7,1625623.3897638072,2609425.056
8,1590041.78589297,2609424.279
9,1590041.7263020962,2609424.247
10,1446174.0401162277,2609423.047
11,1121596.2301124877,2609273.151
12,1121596.2301124877,2009278.14
13,1121596.2301124877,1318851.332
14,455055.6343089471,1311461.04
15,1121596.2301124877,1311459.696
16,240389.78877129089,942495.55
17,577842.8430326743,934247.385
18,577842.8430326743,933309.856
19,577842.8430326743,888207.795
20,577842.8430326743,708726.549
21,577842.8430326743,701689.241
22,577842.8430326743,283534.652
23,577842.8430326743,196808.019
24,577842.8430326743,183614.466
25,577842.8430326743,157920.892
26,240389.78877129089,113105.783
27,577842.8430326743,108046.285
28,577842.8430326743,105544.148
29,240389.78877129089,102961.632
30,240389.78877129089,97128.081
31,240389.78877129089,84628.368
32,240389.78877129089,34915.322
33,7527.792504385949,12.27
34,7845.475503649621,12.27
35,7845.474540145966,12.269
36,7845.474449635019,12.269
37,240389.78877129089,0.0
0,771978.3777942169,28077.579
1,771977.8326473025,28077.37
2,1369727.7783866778,28046.224
3,1446174.0401162277,25359.778
4,1446174.0401162277,15096.213
5,1446174.0401162277,117.055
6,295.05900281373124,1.418
7,1446174.0401162277,0.0
0,771978.3777942169,2.097
1,771977.8326473025,1.901
2,2.1684603490170096,0.0
0,771978.3777942169,5217.315
1,771977.8326473025,5216.694
2,604336.2287726993,830.984
3,2.1684603490170096,3.416
4,604336.2287726993,0.0
0,771978.3777942169,612880.628
1,771977.8326473025,612880.148
2,1369727.7783866778,612818.671
3,1601554.9322030153,612243.013
4,1625623.3897638072,612156.497
5,1590044.4747371168,612156.497
6,1590041.78589297,612155.609
7,1590041.7263020962,612155.581
8,1446174.0401162277,612154.432
9,1121596.2301124877,612075.328
10,455055.6343089471,353575.185
11,1121596.2301124877,353573.101
12,240389.78877129089,3559.58
13,7527.792504385949,7.179
14,7845.475503649621,7.179
15,7845.474449635019,7.178
16,7845.474540145966,7.178
17,240389.78877129089,0.0
0,771978.3777942169,2929627.89
1,771977.8326473025,2929626.288
2,1369727.7783866778,2929542.6
3,1446174.0401162277,2929267.698
4,1446174.0401162277,2918922.537
5,1446174.0401162277,2904341.182
6,1446174.0401162277,2896950.13
7,1446174.0401162277,2762891.187
8,1601554.9322030153,2650590.707
9,1590044.4747371168,2650376.995
10,1625623.3897638072,2650376.994
11,1590041.78589297,2650376.115
12,1590041.7263020962,2650376.078
13,1446174.0401162277,2650374.522
14,1121596.2301124877,2650171.514
15,1121596.2301124877,1812313.31
16,1121596.2301124877,1189469.255
17,1121596.2301124877,1094280.046
18,1121596.2301124877,909704.584
19,1121596.2301124877,582503.807
20,1121596.2301124877,512508.501
21,1121596.2301124877,480594.914
22,1121596.2301124877,398080.62
23,1121596.2301124877,0.003
24,295.05900281373124,0.0
25,762216.2992770204,0.0
0,771978.3777942169,2717.702
1,771977.8326473025,2717.571
2,2.1684603490170096,2.571
3,604336.2287726993,0.0
0,771978.3777942169,1198811.276
1,771977.8326473025,1198811.085
2,1369727.7783866778,1198714.771
3,1601554.9322030153,1198313.137
4,1625623.3897638072,1197376.236
5,1590044.4747371168,1197376.236
6,1590041.78589297,1197375.319
7,1590041.7263020962,1197375.291
8,1446174.0401162277,1197374.085
9,1121596.2301124877,562263.748
10,1121596.2301124877,561058.697
11,455055.6343089471,487589.642
12,1121596.2301124877,487587.652
13,240389.78877129089,153761.371
14,577842.8430326743,81278.432
15,577842.8430326743,3825.791
16,7845.475503649621,8.077
17,7527.792504385949,8.077
18,7845.474540145966,8.076
19,7845.474449635019,8.076
20,240389.78877129089,0.0
0,771978.3777942169,4532.754
1,771977.8326473025,4532.608
2,1369727.7783866778,1720.07
3,604336.2287726993,1717.901
4,2.1684603490170096,3.358
5,1446174.0401162277,0.0
0,771978.3777942169,10873.169
1,771977.8326473025,10873.063
2,604336.2287726993,8494.479
3,604336.2287726993,5445.854
4,1369727.7783866778,1236.632
5,604336.2287726993,1235.485
6,2.1684603490170096,3.199
7,1446174.0401162277,0.0
0,771978.3777942169,1292298.9
1,771977.8326473025,1292298.163
2,1369727.7783866778,1292258.816
3,1446174.0401162277,1291921.829
4,1446174.0401162277,1288608.961
5,1446174.0401162277,1288275.596
6,1446174.0401162277,1287007.089
7,1446174.0401162277,1282730.081
8,1601554.9322030153,1282335.326
9,1625623.3897638072,1282242.39
10,1590044.4747371168,1282242.39
11,1590041.78589297,1282241.098
12,1590041.7263020962,1282241.062
13,1446174.0401162277,1282239.749
14,1121596.2301124877,656846.587
15,1121596.2301124877,489462.172
16,455055.6343089471,163700.001
17,1121596.2301124877,163697.847
18,240389.78877129089,161683.02
19,577842.8430326743,155078.346
20,577842.8430326743,62421.435
21,577842.8430326743,10933.179
22,240389.78877129089,10839.322
23,7845.474449635019,6.004
24,7527.792504385949,6.004
25,7845.474540145966,6.004
26,7845.475503649621,6.004
27,240389.78877129089,0.0
0,771978.3777942169,6827.557
1,771977.8326473025,6827.124
2,2.1684603490170096,3.446
3,604336.2287726993,0.0
0,771978.3777942169,1110821.481
1,771977.8326473025,1110820.837
2,1369727.7783866778,1110771.479
3,1446174.0401162277,1110236.922
4,1446174.0401162277,1091919.171
5,1446174.0401162277,1084653.431
6,1601554.9322030153,1083603.587
7,1590044.4747371168,1083424.359
8,1625623.3897638072,1083424.359
9,1590041.78589297,1083423.184
10,1590041.7263020962,1083423.153
11,1446174.0401162277,1083421.381
12,1121596.2301124877,1083291.103
13,1121596.2301124877,478993.386
14,1121596.2301124877,478845.656
15,1121596.2301124877,478826.603
16,1121596.2301124877,478170.525
17,455055.6343089471,429578.23
18,1121596.2301124877,429575.691
19,240389.78877129089,235767.021
20,577842.8430326743,235224.749
21,577842.8430326743,234337.996
22,577842.8430326743,233902.119
23,577842.8430326743,223564.364
24,577842.8430326743,5287.992
25,240389.78877129089,211.656
26,4.30415657620042,4.711
27,2.1684603490170096,4.711
28,240389.78877129089,0.0
0,771978.3777942169,2014720.326
1,771977.8326473025,2014720.115
2,1369727.7783866778,2010558.47
3,604336.2287726993,2010557.401
4,1601554.9322030153,2010095.744
5,1590044.4747371168,2009977.336
6,1625623.3897638072,2009977.335
7,1590041.78589297,2009976.351
8,1590041.7263020962,2009976.322
9,1446174.0401162277,2009974.288
10,762216.2992770204,2009740.182
11,1590044.4747371168,2009740.182
12,1590041.78589297,2009739.301
13,1590041.7263020962,2009739.276
14,1121596.2301124877,2009738.144
15,1121596.2301124877,2009515.915
16,1121596.2301124877,2008866.724
17,1121596.2301124877,1383227.132
18,1121596.2301124877,1131871.712
19,1121596.2301124877,867398.02
20,1121596.2301124877,449053.673
21,1121596.2301124877,267266.617
22,1121596.2301124877,175355.484
23,295.05900281373124,2.152
24,762216.2992770204,2.152
25,1121596.2301124877,0.0
0,771978.3777942169,36.711
1,771977.8326473025,36.088
2,2.1684603490170096,0.0
0,771978.3777942169,714843.871
1,771977.8326473025,714843.743
2,1369727.7783866778,711093.034
3,604336.2287726993,711091.209
4,1446174.0401162277,709874.642
5,1446174.0401162277,709735.372
6,1446174.0401162277,695849.06
7,1446174.0401162277,211092.607
8,1446174.0401162277,124443.508
9,1446174.0401162277,103862.333
10,1446174.0401162277,102584.828
11,1446174.0401162277,89388.212
12,1446174.0401162277,187.228
13,295.05900281373124,2.579
14,1446174.0401162277,0.0
0,771978.3777942169,3860.149
1,771977.8326473025,3859.958
2,2.1684603490170096,4.953
3,604336.2287726993,0.0
0,771978.3777942169,1202246.876
1,771977.8326473025,1202246.73
2,1369727.7783866778,1202197.157
3,1446174.0401162277,1198897.328
4,1601554.9322030153,1184761.919
5,1625623.3897638072,1184684.036
6,1590044.4747371168,1184684.036
7,1590041.78589297,1184683.015
8,1590041.7263020962,1184682.98
9,1446174.0401162277,1184681.298
10,1121596.2301124877,570807.98
11,455055.6343089471,347551.933
12,1121596.2301124877,347550.507
13,7845.474540145966,7.541
14,7845.475503649621,7.541
15,7845.474449635019,7.541
16,7527.792504385949,7.541
17,240389.78877129089,0.0
0,771978.3777942169,3119.025
1,771977.8326473025,3118.748
2,2.1684603490170096,3.174
3,604336.2287726993,0.0
0,771978.3777942169,3089.206
1,771977.8326473025,3088.989
2,2.1684603490170096,2.965
3,604336.2287726993,0.0
0,771978.3777942169,1106889.998
1,771977.8326473025,1106889.754
2,1369727.7783866778,1106846.348
3,1446174.0401162277,1105174.437
4,1446174.0401162277,1104139.751
5,1446174.0401162277,1089236.59
6,1446174.0401162277,1082609.499
7,1601554.9322030153,1081211.799
8,1590044.4747371168,1080834.232
9,1625623.3897638072,1080834.232
10,1590041.78589297,1080832.102
11,1590041.7263020962,1080832.061
12,1446174.0401162277,1080830.555
13,1121596.2301124877,476181.375
14,1121596.2301124877,432590.846
15,455055.6343089471,339502.452
16,1121596.2301124877,339500.757
17,240389.78877129089,4595.473
18,7845.475503649621,20.056
19,7527.792504385949,20.056
20,7845.474449635019,20.055
21,7845.474540145966,20.055
22,240389.78877129089,0.0
0,771978.3777942169,7728.779
1,771977.8326473025,7728.408
2,604336.2287726993,4986.798
3,604336.2287726993,52.776
4,2.1684603490170096,3.226
5,604336.2287726993,0.0
0,771978.3777942169,3539.747
1,771977.8326473025,3539.595
2,1369727.7783866778,1101.982
3,604336.2287726993,1100.887
4,2.1684603490170096,3.175
5,1446174.0401162277,0.0
0,771978.3777942169,37.043
1,771977.8326473025,36.932
2,2.1684603490170096,0.0
0,771978.3777942169,34.847
1,771977.8326473025,34.69
2,2.1684603490170096,0.0
0,771978.3777942169,61.371
1,771977.8326473025,61.2
2,2.1684603490170096,0.0
0,771978.3777942169,2660673.412
1,771977.8326473025,2660673.241
2,1369727.7783866778,2660624.959
3,1446174.0401162277,2660174.277
4,1601554.9322030153,2659922.154
5,1590044.4747371168,2659738.172
6,1625623.3897638072,2659738.172
7,1590041.78589297,2659737.311
8,1590041.7263020962,2659737.255
9,1446174.0401162277,2659735.226
10,1121596.2301124877,2033071.561
11,1121596.2301124877,1206167.195
12,1121596.2301124877,137373.128
13,1121596.2301124877,0.003
14,762216.2992770204,0.0
15,295.05900281373124,0.0
0,771978.3777942169,1442.214
1,771977.8326473025,1442.009
2,2.1684603490170096,3.412
3,604336.2287726993,0.0
0,771978.3777942169,861769.999
1,771977.8326473025,861769.784
2,1369727.7783866778,861715.932
3,1601554.9322030153,861661.363
4,1625623.3897638072,861348.132
5,1590044.4747371168,861348.132
6,1590041.78589297,861347.067
7,1590041.7263020962,861347.01
8,1446174.0401162277,861345.793
9,1121596.2301124877,252470.954
10,1121596.2301124877,235186.626
11,295.05900281373124,2.737
12,762216.2992770204,2.736
13,1121596.2301124877,0.0
0,771978.3777942169,1489538.705
1,771977.8326473025,1489538.545
2,1369727.7783866778,1489491.968
3,1601554.9322030153,1489011.983
4,1625623.3897638072,1488968.179
5,1590044.4747371168,1488968.179
6,1590041.78589297,1488967.072
7,1590041.7263020962,1488966.993
8,1446174.0401162277,1488965.705
9,1121596.2301124877,862574.319
10,1121596.2301124877,809432.681
11,1121596.2301124877,608463.207
12,1121596.2301124877,530807.017
13,1121596.2301124877,343354.799
14,1121596.2301124877,95694.413
15,295.05900281373124,2.944
16,762216.2992770204,2.944
17,1121596.2301124877,0.0
0,771978.3777942169,6533.882
1,771977.8326473025,6533.517
2,604336.2287726993,2217.748
3,2.1684603490170096,3.228
4,604336.2287726993,0.0
0,771978.3777942169,2658448.126
1,771977.8326473025,2658447.909
2,1369727.7783866778,2658409.596
3,1446174.0401162277,2602804.768
4,1446174.0401162277,2592862.02
5,1446174.0401162277,2591693.555
6,1446174.0401162277,2570249.498
7,1446174.0401162277,2558905.913
8,1446174.0401162277,2490289.671
9,1446174.0401162277,2468063.927
10,1446174.0401162277,2379092.157
11,1446174.0401162277,2321009.141
12,1446174.0401162277,2142899.838
13,1446174.0401162277,2068834.952
14,1446174.0401162277,1862358.977
15,1446174.0401162277,1860789.826
16,1446174.0401162277,46285.183
17,1446174.0401162277,44531.619
18,1446174.0401162277,0.013
19,295.05900281373124,0.0
0,771978.3777942169,959.128
1,771977.8326473025,957.435
2,2.1684603490170096,3.332
3,604336.2287726993,0.0
0,771978.3777942169,1286.825
1,771977.8326473025,1286.47
2,2.1684603490170096,3.024
3,604336.2287726993,0.0
0,771978.3777942169,1360923.489
1,771977.8326473025,1360923.251
2,1369727.7783866778,1360874.059
3,1601554.9322030153,1360087.561
4,1625623.3897638072,1359875.396
5,1590044.4747371168,1359875.396
6,1590041.78589297,1359873.975
7,1590041.7263020962,1359873.946
8,1446174.0401162277,1359870.88
9,1121596.2301124877,738230.122
10,455055.6343089471,510668.675
11,1121596.2301124877,510666.362
12,240389.78877129089,176063.879
13,577842.8430326743,172195.403
14,577842.8430326743,86929.489
15,295.05900281373124,2.629
16,762216.2992770204,2.629
17,577842.8430326743,0.0
0,771978.3777942169,2554.038
1,771977.8326473025,2553.843
2,2.1684603490170096,2.99
3,604336.2287726993,0.0
0,771978.3777942169,36.578
1,771977.8326473025,36.462
2,2.1684603490170096,0.0
0,771978.3777942169,2406.297
