index,case_id,case_execution_time,case_execution_time_seconds,num_of_events
2200,180622,11 days 22:55:22.797000000,1032922.797,23
2201,180625,10 days 05:39:00.138000000,884340.138,20
2202,180628,18 days 09:51:00.109000000,1590660.109,39
2203,180631,0 days 00:00:39.007000000,39.007,3
2204,180634,0 days 02:36:44.919000000,9404.919,6
2205,180637,12 days 04:19:46.809000000,1052386.809,25
2206,180640,12 days 06:24:16.040000000,1059856.04,14
2207,180643,0 days 00:00:37.464000000,37.464,3
2208,180646,0 days 00:00:34.437000000,34.437,3
2209,180649,0 days 02:05:14.257000000,7514.257,8
2210,180652,0 days 01:38:02.685000000,5882.685,5
2211,180655,0 days 00:00:31.108000000,31.108,3
2212,180658,11 days 21:10:56.030000000,1026656.03,23
2213,180661,0 days 00:26:17.905000000,1577.905,4
2214,180664,11 days 01:20:20.138000000,955220.138,23
2215,180667,0 days 00:07:16.118000000,436.118,4
2216,180670,0 days 00:40:49.332000000,2449.332,4
2217,180673,9 days 00:47:28.944000000,780448.944,18
2218,180676,0 days 00:00:29.934000000,29.934,3
2219,180679,17 days 23:34:50.563000000,1553690.563,34
2220,180682,30 days 17:08:29.935000000,2653709.935,24
2221,180685,18 days 16:49:17.227000000,1615757.227,28
2222,180688,1 days 21:06:54.058000000,162414.058,8
2223,180691,11 days 23:28:49.411000000,1034929.411,17
2224,180694,9 days 21:02:35.577000000,853355.577,19
2225,180697,0 days 00:00:36.650000000,36.65,3
2226,180700,0 days 00:00:33.339000000,33.339,3
2227,180703,9 days 21:51:06.690000000,856266.69,22
2228,180706,1 days 19:48:35.109000000,157715.109,5
2229,180709,0 days 00:00:35.554000000,35.554,3
2230,180712,10 days 01:15:59.181000000,868559.181,15
2231,180715,0 days 00:00:34.484000000,34.484,3
2232,180718,15 days 13:33:35.582000000,1344815.582,31
2233,180721,8 days 16:16:40.214000000,749800.214,14
2234,180724,3 days 15:47:30.792000000,316050.792,18
2235,180727,0 days 00:00:37.030000000,37.03,3
2236,180730,1 days 15:32:15.512000000,142335.512,6
2237,180733,30 days 10:38:45.534000000,2630325.534,14
2238,180736,10 days 17:08:02.475000000,925682.475,21
2239,180739,12 days 12:41:04.921000000,1082464.921,21
2240,180742,0 days 00:00:34.141000000,34.141,3
2241,180745,61 days 06:29:41.684000000,5293781.684,30
2242,180748,0 days 00:00:38.671000000,38.671,3
2243,180751,1 days 04:14:24.659000000,101664.659,4
2244,180754,15 days 04:13:32.369000000,1311212.369,27
2245,180757,1 days 02:28:51.218000000,95331.218,4
2246,180760,25 days 00:39:45.659000000,2162385.659,38
2247,180763,30 days 22:54:33.612000000,2674473.612,8
2248,180766,0 days 00:00:37.640000000,37.64,3
2249,180769,22 days 21:33:34.084000000,1978414.084,28
2250,180772,19 days 05:03:47.483000000,1659827.483,41
2251,180775,26 days 00:27:17.149000000,2248037.149,18
2252,180778,0 days 23:41:35.213000000,85295.213,4
2253,180781,31 days 20:45:38.487000000,2753138.487,23
2254,180784,30 days 19:12:43.173000000,2661163.173,18
2255,180787,0 days 00:00:32.869000000,32.869,3
2256,180790,9 days 19:52:39.975000000,849159.975,21
2257,180793,0 days 00:00:51.424000000,51.424,3
2258,180796,30 days 18:10:20.498000000,2657420.498,22
2259,180799,0 days 20:40:43.728000000,74443.728,4
2260,180802,1 days 02:48:07.659000000,96487.659,7
2261,180805,0 days 19:15:01.900000000,69301.9,7
2262,180808,23 days 16:23:15.115000000,2046195.115,28
2263,180811,0 days 19:12:41.928000000,69161.928,4
2264,180814,0 days 00:00:32.529000000,32.529,3
2265,180817,18 days 15:58:08.363000000,1612688.363,30
2266,180820,0 days 00:00:28.656000000,28.656,3
2267,180823,0 days 00:00:30.275000000,30.275,3
2268,180826,22 days 15:49:15.341000000,1957755.341,22
2269,180829,30 days 13:45:50.046000000,2641550.046,14
2270,180832,2 days 18:51:53.401000000,240713.401,13
2271,180835,0 days 00:00:41.440000000,41.44,3
2272,180838,0 days 15:58:31.236000000,57511.236,4
2273,180841,0 days 15:38:08.968000000,56288.968,4
2274,180844,0 days 00:00:40.459000000,40.459,3
2275,180847,21 days 18:27:12.723000000,1880832.723,24
2276,180850,0 days 14:35:09.510000000,52509.51,5
2277,180853,0 days 14:47:28.576000000,53248.576,4
2278,180856,0 days 00:00:33.583000000,33.583,3
2279,180859,8 days 22:41:02.852000000,772862.852,18
2280,180862,0 days 00:00:39.740000000,39.74,3
2281,180865,0 days 00:00:36.474000000,36.474,3
2282,180868,0 days 00:22:39.952000000,1359.952,17
2283,180871,28 days 15:09:12.666000000,2473752.666,26
2284,180874,7 days 19:41:49.835000000,675709.835,12
2285,180877,9 days 19:35:11.770000000,848111.77,15
2286,180880,21 days 11:53:04.873000000,1857184.873,21
2287,180883,0 days 00:00:32.837000000,32.837,3
2288,180886,61 days 09:32:56.875000000,5304776.875,43
2289,180889,14 days 11:39:19.856000000,1251559.856,36
2290,180892,0 days 14:14:06.404000000,51246.404,7
2291,180899,14 days 12:13:53.764000000,1253633.764,27
2292,180902,0 days 01:23:53.600000000,5033.6,5
2293,180905,0 days 03:16:20.942000000,11780.942,4
2294,180908,0 days 00:00:36.927000000,36.927,3
2295,180911,0 days 00:04:22.396000000,262.396,4
2296,180914,3 days 07:16:43.166000000,285403.166,25
2297,180917,7 days 00:15:49.507000000,605749.507,17
2298,180920,0 days 00:00:32.093000000,32.093,3
2299,180923,0 days 01:41:20.374000000,6080.374,5
2300,180926,21 days 01:16:01.143000000,1818961.143,29
2301,180929,11 days 09:58:24.705000000,986304.705,19
2302,180932,0 days 04:39:21.060000000,16761.06,7
2303,180935,0 days 03:36:21.734000000,12981.734,6
2304,180938,30 days 22:16:25.363000000,2672185.363,8
2305,180941,0 days 00:00:36.087000000,36.087,3
2306,180944,0 days 00:00:41.550000000,41.55,3
2307,180947,0 days 00:11:31.077000000,691.077,5
2308,180950,34 days 21:33:36.596000000,3015216.596,32
2309,180953,8 days 22:23:39.180000000,771819.18,21
2310,180956,0 days 03:28:15.090000000,12495.09,7
2311,180959,0 days 00:00:32.881000000,32.881,3
2312,180962,30 days 21:00:11.234000000,2667611.234,17
2313,180965,0 days 00:00:32.993000000,32.993,3
2314,180968,0 days 02:18:24.761000000,8304.761,5
2315,180971,2 days 08:27:33.197000000,203253.197,10
2316,180974,9 days 23:32:38.046000000,862358.046,18
2317,180977,32 days 19:46:48.123000000,2836008.123,23
2318,180980,8 days 01:37:50.878000000,697070.878,15
2319,180983,0 days 00:38:04.983000000,2284.983,4
2320,180986,0 days 00:37:35.595000000,2255.595,4
2321,180989,0 days 00:00:43.093000000,43.093,3
2322,180992,30 days 18:51:13.218000000,2659873.218,22
2323,180995,30 days 18:45:05.496000000,2659505.496,23
2324,180998,30 days 18:41:42.056000000,2659302.056,33
2325,181001,8 days 05:11:36.104000000,709896.104,12
2326,181004,8 days 01:20:16.588000000,696016.588,14
2327,181007,0 days 00:00:46.614000000,46.614,3
2328,181010,0 days 00:00:49.651000000,49.651,3
2329,181013,8 days 05:41:00.558000000,711660.558,17
2330,181016,30 days 18:12:15.404000000,2657535.404,22
2331,181019,0 days 01:18:25.514000000,4705.514,4
2332,181022,0 days 00:00:38.404000000,38.404,3
2333,181025,8 days 02:39:12.001000000,700752.001,13
2334,181028,0 days 00:36:55.411000000,2215.411,5
2335,181031,0 days 00:40:28.030000000,2428.03,5
2336,181034,0 days 00:53:24.406000000,3204.406,4
2337,181037,0 days 00:00:39.718000000,39.718,3
2338,181040,0 days 00:41:59.924000000,2519.924,4
2339,181043,0 days 00:05:37.941000000,337.941,5
2340,181046,0 days 00:26:23.147000000,1583.147,4
2341,181049,0 days 00:14:35.352000000,875.352,4
2342,181052,42 days 23:25:02.493000000,3713102.493,46
2343,181055,10 days 21:16:50.615000000,940610.615,37
2344,181058,0 days 00:00:40.473000000,40.473,3
2345,181061,0 days 00:07:51.588000000,471.588,4
2346,181064,0 days 00:04:11.547000000,251.547,4
2347,181067,10 days 19:15:45.284000000,933345.284,21
2348,181070,0 days 00:00:38.973000000,38.973,3
2349,181073,15 days 19:26:00.811000000,1365960.811,40
2350,181076,9 days 22:51:31.297000000,859891.297,19
2351,181079,14 days 01:32:06.546000000,1215126.546,23
2352,181082,0 days 00:32:18.399000000,1938.399,4
2353,181085,0 days 16:39:26.127000000,59966.127,6
2354,181088,0 days 00:25:06.873000000,1506.873,4
2355,181091,10 days 19:51:21.279000000,935481.279,17
2356,181094,30 days 02:23:31.069000000,2600611.069,10
2357,181097,0 days 00:14:19.575000000,859.575,4
2358,181100,10 days 01:52:17.514000000,870737.514,19
2359,181103,0 days 00:00:29.755000000,29.755,3
2360,181106,0 days 01:22:35.696000000,4955.696,6
2361,181109,0 days 00:00:33.391000000,33.391,3
2362,181112,0 days 19:04:44.924000000,68684.924,7
2363,181115,10 days 15:39:26.838000000,920366.838,22
2364,181118,0 days 00:00:43.177000000,43.177,3
2365,181121,15 days 17:52:37.893000000,1360357.893,22
2366,181124,1 days 16:22:45.038000000,145365.038,9
2367,181127,30 days 13:54:56.800000000,2642096.8,16
2368,181130,1 days 19:35:43.157000000,156943.157,10
2369,181133,27 days 20:54:26.744000000,2408066.744,16
2370,181136,0 days 00:00:38.269000000,38.269,3
2371,181139,31 days 13:32:19.861000000,2727139.861,26
2372,181142,8 days 20:00:39.928000000,763239.928,16
2373,181145,23 days 23:19:45.530000000,2071185.53,21
2374,181148,9 days 17:56:11.047000000,842171.047,16
2375,181151,30 days 13:08:54.553000000,2639334.553,20
2376,181154,13 days 22:55:11.183000000,1205711.183,16
2377,181157,0 days 00:20:11.324000000,1211.324,4
2378,181160,13 days 23:27:02.871000000,1207622.871,14
2379,181163,17 days 17:13:42.088000000,1530822.088,35
2380,181166,0 days 00:11:33.190000000,693.19,4
2381,181169,0 days 00:00:32.865000000,32.865,3
2382,181172,0 days 00:00:40.530000000,40.53,3
2383,181175,23 days 23:46:57.271000000,2072817.271,22
2384,181178,0 days 13:19:45.866000000,47985.866,6
2385,181181,10 days 22:35:27.980000000,945327.98,23
2386,181184,0 days 13:05:14.555000000,47114.555,6
2387,181187,0 days 00:00:38.014000000,38.014,3
2388,181190,0 days 00:00:36.809000000,36.809,3
2389,181193,0 days 00:00:33.991000000,33.991,3
2390,181196,0 days 00:00:38.730000000,38.73,3
2391,181199,0 days 20:28:53.155000000,73733.155,10
2392,181202,0 days 00:00:30.469000000,30.469,3
2393,181205,0 days 11:15:09.496000000,40509.496,6
2394,181208,21 days 10:32:10.577000000,1852330.577,25
2395,181211,9 days 06:23:52.381000000,800632.381,24
2396,181219,0 days 01:59:39.890000000,7179.89,4
2397,181222,9 days 03:09:59.130000000,788999.13,17
2398,181225,0 days 00:00:34.844000000,34.844,3
2399,181228,24 days 06:50:33.517000000,2098233.517,47
2400,181231,8 days 22:33:58.436000000,772438.436,20
2401,181234,8 days 03:49:35.935000000,704975.935,18
2402,181237,30 days 22:54:15.916000000,2674455.916,23
2403,181240,14 days 04:33:23.756000000,1226003.756,22
2404,181243,0 days 04:05:18.643000000,14718.643,7
2405,181246,31 days 05:08:52.302000000,2696932.302,38
2406,181249,0 days 07:47:57.579000000,28077.579,8
2407,181252,0 days 00:00:02.097000000,2.097,3
2408,181255,0 days 01:26:57.315000000,5217.315,5
2409,181258,7 days 02:14:40.628000000,612880.628,18
2410,181261,33 days 21:47:07.890000000,2929627.89,26
2411,181264,0 days 00:45:17.702000000,2717.702,4
2412,181267,13 days 21:00:11.276000000,1198811.276,21
2413,181270,0 days 01:15:32.754000000,4532.754,6
2414,181273,0 days 03:01:13.169000000,10873.169,8
2415,181276,14 days 22:58:18.900000000,1292298.9,28
2416,181279,0 days 01:53:47.557000000,6827.557,4
2417,181282,12 days 20:33:41.481000000,1110821.481,29
2418,181285,23 days 07:38:40.326000000,2014720.326,26
2419,181288,0 days 00:00:36.711000000,36.711,3
2420,181291,8 days 06:34:03.871000000,714843.871,15
2421,181294,0 days 01:04:20.149000000,3860.149,4
2422,181297,13 days 21:57:26.876000000,1202246.876,18
2423,181300,0 days 00:51:59.025000000,3119.025,4
2424,181303,0 days 00:51:29.206000000,3089.206,4
2425,181306,12 days 19:28:09.998000000,1106889.998,23
2426,181309,0 days 02:08:48.779000000,7728.779,6
2427,181312,0 days 00:58:59.747000000,3539.747,6
2428,181315,0 days 00:00:37.043000000,37.043,3
2429,181318,0 days 00:00:34.847000000,34.847,3
2430,181321,0 days 00:01:01.371000000,61.371,3
2431,181324,30 days 19:04:33.412000000,2660673.412,16
2432,181327,0 days 00:24:02.214000000,1442.214,4
2433,181330,9 days 23:22:49.999000000,861769.999,14
2434,181333,17 days 05:45:38.705000000,1489538.705,18
2435,181336,0 days 01:48:53.882000000,6533.882,5
2436,181339,30 days 18:27:28.126000000,2658448.126,20
2437,181342,0 days 00:15:59.128000000,959.128,4
2438,181345,0 days 00:21:26.825000000,1286.825,4
2439,181348,15 days 18:02:03.489000000,1360923.489,18
2440,181351,0 days 00:42:34.038000000,2554.038,4
2441,181354,0 days 00:00:36.578000000,36.578,3
2442,181357,0 days 00:40:06.297000000,2406.297,4
2443,181360,0 days 00:20:37.757000000,1237.757,4
2444,181363,0 days 00:25:08.218000000,1508.218,4
2445,181366,0 days 00:00:36.037000000,36.037,3
2446,181369,0 days 16:21:25.870000000,58885.87,11
2447,181372,30 days 16:29:09.863000000,2651349.863,16
2448,181375,0 days 00:00:37.368000000,37.368,3
2449,181378,0 days 01:06:56.256000000,4016.256,4
2450,181381,2 days 19:19:57.798000000,242397.798,11
2451,181384,0 days 00:00:02.851000000,2.851,3
2452,181387,6 days 21:39:30.503000000,596370.503,16
2453,181390,0 days 00:47:24.078000000,2844.078,6
2454,181393,9 days 14:27:14.398000000,829634.398,20
2455,181396,12 days 21:10:12.652000000,1113012.652,34
2456,181399,0 days 00:00:38.204000000,38.204,3
2457,181402,0 days 00:00:33.896000000,33.896,3
2458,181405,31 days 13:14:28.057000000,2726068.057,21
2459,181408,0 days 00:00:38.794000000,38.794,3
2460,181411,0 days 00:00:31.279000000,31.279,3
2461,181414,0 days 00:00:40.107000000,40.107,3
2462,181417,0 days 00:00:36.626000000,36.626,3
2463,181420,9 days 23:06:33.480000000,860793.48,16
2464,181423,12 days 20:06:54.093000000,1109214.093,19
2465,181426,0 days 00:00:34.931000000,34.931,3
2466,181429,19 days 18:42:37.662000000,1708957.662,20
2467,181432,0 days 00:00:32.362000000,32.362,3
2468,181435,21 days 12:07:18.517000000,1858038.517,22
2469,181438,0 days 00:00:40.613000000,40.613,3
2470,181441,0 days 00:00:43.416000000,43.416,3
2471,181444,31 days 11:37:16.052000000,2720236.052,18
2472,181447,16 days 17:22:07.766000000,1444927.766,34
2473,181450,8 days 17:54:09.306000000,755649.306,14
2474,181453,0 days 12:15:24.792000000,44124.792,5
2475,181456,0 days 11:11:12.722000000,40272.722,4
2476,181459,2 days 22:11:58.941000000,252718.941,9
2477,181462,8 days 21:33:33.525000000,768813.525,18
2478,181465,0 days 00:00:47.513000000,47.513,3
2479,181468,0 days 00:00:38.877000000,38.877,3
2480,181471,1 days 18:02:25.294000000,151345.294,13
2481,181474,0 days 00:00:36.150000000,36.15,3
2482,181477,0 days 00:00:34.861000000,34.861,3
2483,181480,15 days 10:08:06.152000000,1332486.152,32
2484,181483,8 days 11:58:11.141000000,734291.141,25
2485,181486,9 days 16:13:12.805000000,835992.805,19
2486,181489,0 days 09:35:18.784000000,34518.784,4
2487,181499,0 days 00:01:06.944000000,66.944,3
2488,181502,0 days 01:56:43.638000000,7003.638,7
2489,181505,9 days 11:50:46.053000000,820246.053,26
2490,181508,0 days 00:00:30.475000000,30.475,3
2491,181511,19 days 05:51:44.276000000,1662704.276,29
2492,181514,0 days 00:00:33.816000000,33.816,3
2493,181517,13 days 06:04:14.534000000,1145054.534,19
2494,181520,7 days 02:56:17.390000000,615377.39,21
2495,181523,13 days 05:59:49.101000000,1144789.101,18
2496,181526,0 days 09:26:16.481000000,33976.481,9
2497,181529,30 days 23:19:36.539000000,2675976.539,15
2498,181532,30 days 23:13:43.535000000,2675623.535,23
2499,181535,9 days 03:55:03.739000000,791703.739,18
2500,181538,19 days 08:43:03.447000000,1672983.447,16
2501,181541,13 days 05:22:15.133000000,1142535.133,21
2502,181544,0 days 02:41:40.526000000,9700.526,5
2503,181547,5 days 03:17:26.166000000,443846.166,13
2504,181550,0 days 00:06:50.831000000,410.831,4
2505,181553,12 days 04:13:59.870000000,1052039.87,21
2506,181556,9 days 02:58:38.500000000,788318.5,17
2507,181559,0 days 00:00:56.025000000,56.025,3
2508,181562,7 days 04:50:07.500000000,622207.5,19
2509,181565,12 days 00:15:59.625000000,1037759.625,27
2510,181568,27 days 09:28:58.821000000,2366938.821,24
2511,181571,8 days 04:57:33.552000000,709053.552,18
2512,181574,0 days 00:00:49.627000000,49.627,3
2513,181577,0 days 01:33:39.913000000,5619.913,4
2514,181580,0 days 01:32:53.865000000,5573.865,5
2515,181583,0 days 06:26:04.139000000,23164.139,6
2516,181586,19 days 04:04:30.802000000,1656270.802,22
2517,181589,21 days 04:14:28.574000000,1829668.574,27
2518,181592,12 days 07:34:30.764000000,1064070.764,17
2519,181595,0 days 00:26:35.427000000,1595.427,6
2520,181598,16 days 01:25:45.312000000,1387545.312,33
2521,181601,0 days 00:00:53.042000000,53.042,3
2522,181604,7 days 03:23:08.901000000,616988.901,13
2523,181607,41 days 21:06:58.192000000,3618418.192,56
2524,181610,0 days 00:00:46.975000000,46.975,3
2525,181613,7 days 03:39:28.944000000,617968.944,18
2526,181616,0 days 00:00:33.462000000,33.462,3
2527,181619,0 days 00:00:50.246000000,50.246,3
2528,181622,0 days 00:00:55.228000000,55.228,3
2529,181625,0 days 00:54:35.504000000,3275.504,4
2530,181628,0 days 00:03:10.186000000,190.186,4
2531,181631,36 days 19:56:36.832000000,3182196.832,23
2532,181634,0 days 00:11:23.117000000,683.117,7
2533,181637,8 days 19:28:37.559000000,761317.559,15
2534,181640,30 days 06:08:31.746000000,2614111.746,23
2535,181643,0 days 00:44:06.507000000,2646.507,4
2536,181646,0 days 01:01:55.873000000,3715.873,4
2537,181649,30 days 19:13:41.068000000,2661221.068,22
2538,181652,30 days 19:12:23.772000000,2661143.772,17
2539,181655,2 days 00:31:21.041000000,174681.041,25
2540,181658,30 days 18:47:30.941000000,2659650.941,21
2541,181661,10 days 22:32:52.551000000,945172.551,19
2542,181664,35 days 19:09:35.593000000,3092975.593,31
2543,181667,21 days 19:07:12.527000000,1883232.527,24
2544,181670,0 days 00:00:48.668000000,48.668,3
2545,181673,0 days 00:00:48.656000000,48.656,3
2546,181676,0 days 00:00:47.484000000,47.484,3
2547,181679,11 days 23:45:40.086000000,1035940.086,20
2548,181682,14 days 03:07:40.917000000,1220860.917,24
2549,181685,0 days 00:00:37.381000000,37.381,3
2550,181688,5 days 18:35:16.092000000,498916.092,18
2551,181691,22 days 22:24:08.363000000,1981448.363,30
2552,181694,28 days 03:48:52.004000000,2432932.004,14
2553,181697,0 days 00:00:49.362000000,49.362,3
2554,181700,0 days 01:24:30.105000000,5070.105,5
2555,181703,0 days 00:23:48.819000000,1428.819,4
2556,181706,0 days 00:00:40.119000000,40.119,3
2557,181709,11 days 18:51:40.247000000,1018300.247,26
2558,181712,11 days 20:21:18.041000000,1023678.041,31
2559,181715,1 days 02:24:52.509000000,95092.509,10
2560,181718,0 days 01:47:25.471000000,6445.471,5
2561,181721,0 days 00:28:24.967000000,1704.967,4
2562,181724,30 days 14:57:48.651000000,2645868.651,26
2563,181727,0 days 00:00:33.514000000,33.514,3
2564,181730,8 days 23:07:01.456000000,774421.456,17
2565,181733,0 days 00:05:23.656000000,323.656,4
2566,181736,0 days 01:29:03.847000000,5343.847,5
2567,181739,0 days 01:57:46.003000000,7066.003,9
2568,181742,0 days 00:00:33.429000000,33.429,3
2569,181745,9 days 02:11:56.730000000,785516.73,14
2570,181748,29 days 00:35:18.453000000,2507718.453,20
2571,181751,0 days 00:15:50.981000000,950.981,4
2572,181754,15 days 15:45:44.513000000,1352744.513,24
